"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",70
"Dissident",42
"Education",13.1
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",147.2
"Government",27.2
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"International Ethnic",10
"Kurd (Ethnic Group)",10
"Labor",0
"Labor NGOs",0
"Legal",0
"Media",0
"Military",32
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",41
"Police",16
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",20
"Social",82.6
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",19
