"TSectors","Intensity"
"(National) Minor Party",7
"Agricultural",0
"Business",0
"Center Right",0
"Communist",0
"Criminals",22
"Dissident",9.4
"Education",0
"Elite",0
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",41.5
"Government",9.6
"Human Rights IGOs",0
"Ideological",0
"Insurgents",0
"Judicial",6.6
"Labor",0
"Legal",0
"Local",0
"Media",0
"Medical",0
"Military",8
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",32.5
"Protestors",7
"Provincial",0
"Rebel",0
"Social",18.5
"Transportation Business",0
"Unidentified Forces",0
