"TSectors","Intensity"
"Agricultural",21.4
"Business",0
"Christian",0
"Criminals",30.4
"Dissident",78.4
"Education",20.4
"Elections Ministry",0
"Exiles",0
"General Population",115.5
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",31.4
"Labor",35.4
"Legal",23
"Marines",0
"Media",0
"Military",25.4
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",32.4
"Police",57.7
"Protestors",16.4
"Radicals",0
"Rebel",0
"Separatists",0
"Social",116.4
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",0
