"TSectors","Intensity"
"Agriculture",0
"Business",0
"Catholic",0
"Criminals",61
"Dissident",28
"Education",9
"Exiles",0
"Food Ministry",0
"General Population",0
"Government",29.2
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",0
"Labor Ministry",7
"Media",5.1
"Medical",0
"Military",19.5
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",10
"Police",48.5
"Protestors",5
"Provincial Party",0
"Radicals",0
"Rebel",0
"Refugees",0
"Social",590.1
"Unidentified Forces",7
