"TSectors","Intensity"
"Agricultural",0
"Buddhist",8
"Business",13.6
"Criminals",71.5
"Dissident",28
"Education",41.8
"Exiles",0
"Finance",0
"General Population",196.3
"Government",20.4
"Human Rights IGOs",51.2
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",0
"International Religious",12
"Local",5
"Media",10
"Medical",0
"Municipal",0
"Muslim",6
"National Ethnic",0
"National Religious",11
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",25
"Protestors",19.3
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",3
"Social",229.6
"State Media",0
"Unidentified Forces",21
"Uyghur",0
