"TSectors","Intensity"
"(National) Major Party",17
"Banned Parties",0
"Christian",45
"Criminals",20
"Dissident",0
"Education",0
"Elections Ministry",0
"General Population",101
"Government",11.8
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",0
"International Religious",42
"Legal",1
"Legislative",0
"Media",0
"Military",15
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Oromo",7
"Parties",5
"Police",0
"Protestors",15
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",0
"State Media",0
"Unidentified Forces",0
