"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",303
"Dissident",31
"Education",0
"Exiles",12
"Finance",3
"General Population",534.6
"Government",85.3
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",11
"International Religious",0
"Local",9
"Media",16
"Medical",0
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",7
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",4.2
"Police",150
"Protestors",17
"Provincial",0
"Radicals",13
"Rebel",0
"Separatists",0
"Social",32.9
"State Media",0
"Unidentified Forces",19
"Uyghur",0
