"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Arab",30
"Beja",0
"Business",0
"Criminals",52
"Dissident",39
"Education",64.5
"General Population",250.7
"Government",53.4
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",23.6
"Labor",0
"Local",22
"Media",29
"Military",0
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",30
"Nongovernmental Organizations",0
"Police",39
"Print News",0
"Protestors",0
"Provincial",0
"Rebel",56.2
"Refugees",0
"Social",69
"Unidentified Forces",37
"Women",0
