"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",0
"Criminals",0
"Defense",0
"Dissident",1156.8
"Education",0
"Elite",0
"Executive",14.5
"General Population",0
"Government",1715.8
"Intelligence Ministry",61
"Interior",0
"International Religious",0
"Judicial",53
"Kurd (Ethnic Group)",45.9
"Labor",0
"Legal",9.5
"Legislative",0
"Local",11
"Media",0
"Medical",0
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organizations",14
"Parties",25.4
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Social",4118.2
"Sunni",13
"Unidentified Forces",180.6
