"TSectors","Intensity"
"Agriculture",0
"Business",14.6
"Catholic",0
"Criminals",40.2
"Dissident",44.8
"Education",40.3
"Exiles",0
"Food Ministry",0
"General Population",216
"Government",14.3
"Heavy Industrial",0
"Human Rights IGOs",10.2
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",14.2
"Labor Ministry",0
"Media",6.8
"Medical",0
"Military",6.8
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",11.8
"Police",0
"Protestors",27.7
"Provincial Party",21.7
"Radicals",0
"Rebel",0
"Refugees",0
"Social",1019.9
"Unidentified Forces",0
