"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",0
"Catholic",0
"Communist",0
"Criminals",37
"Dissident",0
"Education",5
"Elite",2
"Ethnic NGOs",0
"General Population",100.6
"Government",4.4
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",0
"Legal",0
"Media",0
"Medical",5
"Military",5
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",0
"Protestors",11
"Radicals",0
"Rebel",0
"Social",135
"South American Indigenous",0
"Unidentified Forces",0
