"TSectors","Intensity"
"(National) Major Party",12.6
"Agricultural",28.6
"Business",71.1
"Criminals",34
"Dissident",411.9
"Education",33.4
"General Population",1938.2
"Government",1342.7
"Government Major Party (In Government)",0
"Human Rights IGOs",69.2
"Human Rights NGOs",23
"Ideological",14
"Insurgents",14
"International Religious",0
"Kashmiri",8
"Labor",31
"Legislative",53.8
"Media",21.5
"Medical",0
"Military",122.4
"Muslim",19
"National Religious",31.8
"Nongovernmental Organization (International)",57.2
"Nongovernmental Organizations",31
"Opposition Major Party (Out Of Government)",0
"Parties",91.8
"Police",69.6
"Protestors",246.5
"Radicals",24
"Rebel",22
"Separatists",0
"Sikh",21
"Social",1677.5
"Unidentified Forces",142.4
