"TSectors","Intensity"
"Army",0
"Business",2.8
"Center Left",0
"Christian",23
"Criminals",69
"Dissident",102.1
"Education",3
"Elections Ministry",10.2
"Entertainment",0
"Far Right",0
"Food Ministry",0
"General Population",374.5
"Government",52.8
"Government Major Party (In Government)",0
"Human Rights NGOs",15
"Insurgents",0
"International Religious",152.2
"Labor",34.1
"Lower House",0
"Medical",29
"Military",181.6
"Military Intelligence",0
"Muslim",16.3
"National Religious",9.6
"Parties",142.2
"Police",138
"Protestors",0
"Radicals",8
"Rebel",0
"Separatists",0
"Social",510.4
"State Owned Enterprises",6
"State-Owned Heavy Industrial",0
"Unidentified Forces",51
