"TSectors","Intensity"
"Agriculture",22.8
"Business",40.9
"Catholic",0
"Criminals",142.8
"Dissident",79.8
"Education",53.4
"Exiles",0
"Food Ministry",0
"General Population",513.9
"Government",44.5
"Heavy Industrial",0
"Human Rights IGOs",19.8
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",17.8
"Jewish",0
"Labor",0
"Labor Ministry",0
"Media",6.6
"Medical",14.8
"Military",67.9
"Military Intelligence",0
"Muslim",12.8
"National Religious",42.2
"Nongovernmental Organization (International)",17.8
"Nongovernmental Organizations",7.4
"Police",161.8
"Protestors",8.8
"Provincial Party",0
"Radicals",0
"Rebel",43.8
"Refugees",17.8
"Social",188.4
"Unidentified Forces",21.8
