"TSectors","Intensity"
"(National) Minor Party",13.8
"Air Force",0
"Army",18.8
"Business",18.8
"Center Right",0
"Centrist",0
"Criminals",38.8
"Dissident",173.8
"Education",0
"Executive",0
"General Population",154.6
"Government",91.9
"Human Rights IGOs",63.8
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",42.8
"Labor",0
"Local",28.8
"Media",0
"Medical",0
"Military",33.4
"Muslim",0
"National Religious",0
"News",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",15.8
"Police",33.8
"Protestors",0
"Provincial",0
"Radicals",20.8
"Rebel",0
"Social",726
"Unidentified Forces",112.8
