"TSectors","Intensity"
"(National) Major Party",0
"Banned Parties",0
"Christian",0
"Criminals",0
"Dissident",1.5
"Education",0
"Elections Ministry",0
"General Population",10
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",1
"International Ethnic",0
"International Religious",0
"Legal",0
"Legislative",0
"Media",4
"Military",8.5
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Oromo",7
"Parties",5
"Police",0
"Protestors",0
"Radicals",0
"Rebel",23
"Refugees",0
"Separatists",10
"Social",14.6
"State Media",0
"Unidentified Forces",5
