"TSectors","Intensity"
"(National) Minor Party",14
"Agricultural",0
"Business",0
"Criminals",0
"Defense",0
"Dissident",139.2
"Education",0
"Far Left",0
"Far Right",0
"General Population",156.4
"Government",16.7
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",31
"Insurgents",0
"International Ethnic",0
"Labor",0
"Legislative",0
"Local",5
"Marines",0
"Media",0
"Medical",0
"Military",130
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",61.6
"Police",10
"Protestors",0
"Provincial",0
"Rebel",36
"Social",241.4
"South American Indigenous",0
"Unidentified Forces",33
