"TSectors","Intensity"
"(National) Major Party",6
"Banned Parties",0
"Christian",0
"Criminals",0
"Dissident",15
"Education",0
"Elections Ministry",0
"General Population",31.5
"Government",30.5
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",0
"International Religious",0
"Legal",0
"Legislative",12.5
"Media",11
"Military",0
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",16
"Oromo",0
"Parties",0
"Police",21
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",8
"State Media",0
"Unidentified Forces",0
