"TSectors","Intensity"
"Agricultural",0
"Business",10.9
"Catholic",0
"Criminals",180.5
"Dissident",0
"Education",15.9
"Entertainment",0
"Environment Ministry",0
"General Population",163.9
"Government",26.4
"Human Rights NGOs",0
"International Religious",0
"Justice",20.2
"Labor",0
"Legal",14.9
"Legislative",0
"Local",0
"Media",16.9
"Medical",16.9
"Military",0
"Municipal",0
"Muslim",0
"National Religious",22.9
"Nilotic",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",28.9
"Police",60.2
"Protestors",36.9
"Provincial",0
"Rebel",37.9
"Refugees",0
"Social",134.5
"Television Entertainment",0
"Unidentified Forces",22.9
"Upper House",0
