"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",0
"Defense",0
"Dissident",52.2
"Elections Ministry",0
"Exiles",0
"General Population",0
"Government",0
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",52.6
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",56.6
"International Religious",0
"Labor",47.6
"Media",0
"Medical",52.6
"Military",42.5
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",49.6
"Protestors",0
"Radicals",0
"Rebel",69.6
"Refugees",0
"Separatists",0
"Social",235.6
"State Media",0
