"TSectors","Intensity"
"(National) Minor Party",19
"Agricultural",0
"Business",0
"Center Right",0
"Communist",0
"Criminals",11.4
"Dissident",80
"Education",11
"Elite",0
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",46.5
"Government",121.7
"Human Rights IGOs",0
"Ideological",0
"Insurgents",12.4
"Judicial",0
"Labor",12.6
"Legal",0
"Local",0
"Media",0
"Medical",0
"Military",33.5
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Rebel",0
"Social",63
"Transportation Business",0
"Unidentified Forces",0
