"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",0
"Catholic",0
"Communist",0
"Criminals",28.8
"Dissident",38.8
"Education",0
"Elite",0
"Ethnic NGOs",0
"General Population",84.8
"Government",42.2
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",14.8
"Legal",0
"Media",14.8
"Medical",32.8
"Military",15
"National",0
"National Religious",10
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",4.3
"Protestors",11.4
"Radicals",0
"Rebel",0
"Social",103.2
"South American Indigenous",0
"Unidentified Forces",16.8
