"TSectors","Intensity"
"Agriculture",0
"Business",37.3
"Catholic",0
"Criminals",0
"Dissident",152.4
"Education",12.9
"Exiles",0
"Food Ministry",0
"General Population",0
"Government",17.4
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",0
"Labor Ministry",0
"Media",45.3
"Medical",54.8
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",32.8
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",121.2
"Protestors",0
"Provincial Party",21.9
"Radicals",0
"Rebel",0
"Refugees",33.8
"Social",679.4
"Unidentified Forces",0
