"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Center Right",0
"Communist",0
"Criminals",0
"Dissident",43.4
"Education",0
"Elite",0
"Energy Ministry",12.4
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",146.4
"Government",78
"Human Rights IGOs",0
"Ideological",0
"Insurgents",0
"Judicial",16.4
"Labor",0
"Legal",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Municipal",9.4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",52.4
"Protestors",16.4
"Provincial",0
"Rebel",0
"Social",2.4
"Transportation Business",0
"Unidentified Forces",0
