"TSectors","Intensity"
"Army",0
"Business",196.2
"Center Left",116.3
"Christian",0
"Criminals",413.7
"Dissident",239.3
"Education",74.5
"Elections Ministry",0
"Entertainment",0
"Far Right",105.9
"Food Ministry",0
"General Population",2101.5
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",718.2
"Labor",65.3
"Lower House",0
"Medical",130.3
"Military",874.4
"Military Intelligence",0
"Muslim",0
"National Religious",79.4
"Parties",403.7
"Police",254.3
"Protestors",161.2
"Radicals",144.3
"Rebel",0
"Separatists",142.5
"Social",99.5
"State Owned Enterprises",116.3
"State-Owned Heavy Industrial",0
"Unidentified Forces",141.7
