"TSectors","Intensity"
"Business",0
"Center Left",0
"Criminals",0
"Dissident",95
"Exiles",0
"General Population",13
"Government",3
"Human Rights IGOs",12
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Judicial",0
"Labor",0
"Legal",0
"Media",0
"Medical",0
"Military",0
"National",0
"National Ethnic",0
"National Ethnic Minority",2
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Online News",0
"Organized Violent",0
"Parties",5.6
"Police",69.5
"Protestors",0
"Provincial",0
"Provincial Party",0
"Radio News",0
"Rebel",0
"Social",22
"Unidentified Forces",25
"Upper House",2
