"TSectors","Intensity"
"(National) Major Party",120.6
"Banned Parties",0
"Christian",0
"Criminals",0
"Dissident",132.6
"Education",0
"Elections Ministry",0
"General Population",31.9
"Government",142.4
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",132.6
"International Religious",122.6
"Legal",0
"Legislative",0
"Media",0
"Military",0
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Oromo",0
"Parties",112.6
"Police",114.6
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",0
"State Media",0
"Unidentified Forces",0
