"TSectors","Intensity"
"Agriculture",0
"Business",0
"Catholic",0
"Criminals",101.9
"Dissident",0
"Education",28.7
"Exiles",19.7
"Food Ministry",0
"General Population",272.7
"Government",157.5
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",0
"Labor Ministry",0
"Media",16.7
"Medical",0
"Military",0
"Military Intelligence",13.7
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",20
"Police",78.2
"Protestors",63.8
"Provincial Party",26.7
"Radicals",0
"Rebel",0
"Refugees",5.7
"Social",359.7
"Unidentified Forces",0
