"TSectors","Intensity"
"(National) Major Party",42.1
"Agricultural",0
"Business",0
"Criminals",0
"Dissident",392.9
"Education",0
"General Population",1453
"Government",204
"Government Major Party (In Government)",2.7
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",17.1
"Insurgents",0
"International Religious",2
"Kashmiri",4
"Labor",0
"Legislative",91.1
"Media",5
"Medical",0
"Military",284
"Muslim",33
"National Religious",35.6
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",87
"Opposition Major Party (Out Of Government)",19.3
"Parties",26.5
"Police",384.8
"Protestors",23
"Radicals",0
"Rebel",0
"Separatists",0
"Sikh",0
"Social",1602.8
"Unidentified Forces",120.6
