"TSectors","Intensity"
"Agricultural",0
"Buddhist",8.8
"Business",14.9
"Criminals",88.8
"Dissident",236.8
"Education",11.8
"Exiles",0
"Finance",3.4
"General Population",696.9
"Government",419.3
"Human Rights IGOs",3.8
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",0
"International Religious",8.8
"Local",8.8
"Media",15.8
"Medical",0
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",16.8
"Nongovernmental Organizations",0
"Police",0
"Protestors",28.8
"Provincial",0
"Radicals",8.8
"Rebel",0
"Separatists",0
"Social",31.8
"State Media",0
"Unidentified Forces",0
"Uyghur",0
