"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Criminals",21.2
"Defense",0
"Dissident",66.4
"Education",0
"Far Left",90.6
"Far Right",0
"General Population",60.8
"Government",62.5
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",1.3
"Insurgents",79.8
"International Ethnic",0
"Labor",25.2
"Legislative",13.2
"Local",0
"Marines",0
"Media",0
"Medical",0
"Military",146.2
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",14.4
"Police",0
"Protestors",0
"Provincial",0
"Rebel",23.7
"Social",103
"South American Indigenous",0
"Unidentified Forces",16.2
