"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",0
"Dissident",383.3
"Education",0
"Executive Office",0
"General Population",356.2
"Government",308.3
"Government Major Party (In Government)",19.8
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",39.8
"International Ethnic",110.8
"International Religious",0
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",0
"Local",0
"Media",0
"Military",29.8
"Municipal",21.8
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",28.8
"Nongovernmental Organizations",0
"Parties",0
"Police",248
"Protestors",0
"Radicals",0
"Rebel",23.8
"Refugees",0
"Separatists",0
"Social",121.4
"Unidentified Forces",18.4
