"TSectors","Intensity"
"(National) Major Party",111.9
"Agricultural",97.6999999999999
"Business",218.6
"Criminals",336.9
"Dissident",488.4
"Education",108.6
"General Population",0
"Government",1153.7
"Government Major Party (In Government)",94.6999999999999
"Human Rights IGOs",142.7
"Human Rights NGOs",0
"Ideological",78.6999999999999
"Insurgents",0
"International Religious",143.1
"Kashmiri",88.6999999999999
"Labor",124.3
"Legislative",95.7999999999999
"Media",111.8
"Medical",93.2999999999999
"Military",140.8
"Muslim",183.9
"National Religious",111.7
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",117.9
"Opposition Major Party (Out Of Government)",0
"Parties",0
"Police",307.4
"Protestors",97.6999999999999
"Radicals",94.6999999999999
"Rebel",240.2
"Separatists",150.7
"Sikh",92.6999999999999
"Social",3305.5
"Unidentified Forces",468.1
