"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",0
"Dissident",43.6
"Education",40.8
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",147.1
"Government",25.1
"Human Rights IGOs",0
"Human Rights NGOs",49.3
"Information",0
"International Ethnic",44.8
"Kurd (Ethnic Group)",0
"Labor",40.8
"Labor NGOs",0
"Legal",35.4
"Media",0
"Military",67.2
"Military Intelligence",0
"National",48.8
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",33
"Police",37.8
"Protestors",37
"Radicals",0
"Radio News",0
"Rebel",0
"Social",42.8
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",40.8
