"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",0
"Catholic",0
"Communist",0
"Criminals",0
"Dissident",68.9
"Education",0
"Elite",26.5
"Ethnic NGOs",0
"General Population",0
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",20.9
"Legal",0
"Media",0
"Medical",0
"Military",31.7
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",75
"Protestors",41.9
"Radicals",0
"Rebel",0
"Social",277.6
"South American Indigenous",0
"Unidentified Forces",24.9
