"TSectors","Intensity"
"(National) Major Party",10.3
"Agricultural",20.3
"Business",65
"Criminals",125.5
"Dissident",535.2
"Education",139.2
"General Population",2920
"Government",496.8
"Government Major Party (In Government)",8.3
"Human Rights IGOs",18.3
"Human Rights NGOs",38.3
"Ideological",0
"Insurgents",0
"International Religious",0
"Kashmiri",0
"Labor",15.3
"Legislative",33.4
"Media",5.9
"Medical",77.1
"Military",144.3
"Muslim",14.5
"National Religious",89.8
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",129.5
"Opposition Major Party (Out Of Government)",42.3
"Parties",51.8
"Police",119.1
"Protestors",34.3
"Radicals",13.3
"Rebel",14.3
"Separatists",20.3
"Sikh",17.3
"Social",1038.2
"Unidentified Forces",180.1
