"TSectors","Intensity"
"Agriculture",0
"Business",44.8
"Catholic",0
"Criminals",42
"Dissident",122.6
"Education",23
"Exiles",0
"Food Ministry",0
"General Population",598.1
"Government",62.2
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",19
"Labor Ministry",0
"Media",8
"Medical",34
"Military",21.3
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",13
"Police",70.5
"Protestors",12.7
"Provincial Party",40.4
"Radicals",0
"Rebel",0
"Refugees",19
"Social",596.7
"Unidentified Forces",16
