"TSectors","Intensity"
"Agricultural",29.6
"Buddhist",0
"Business",20.6
"Criminals",54.6
"Dissident",132.1
"Education",17.2
"Exiles",18.6
"Finance",24.6
"General Population",237.8
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",18.1
"Ideological",21.6
"International Ethnic",29.1
"International Religious",9.6
"Local",16.2
"Media",18.6
"Medical",0
"Municipal",19.6
"Muslim",19.6
"National Ethnic",0
"National Religious",21.6
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",16.6
"Police",137.8
"Protestors",52.6
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",26.6
"Social",152.2
"State Media",0
"Unidentified Forces",0
"Uyghur",0
