"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",62.4
"Center Left",0
"Criminals",0
"Dissident",142
"Education",0
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",0
"Government",99.1
"Human Rights IGOs",66.4
"Human Rights NGOs",0
"Information",0
"International Ethnic",0
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",0
"Media",63.6
"Military",0
"Military Intelligence",0
"National",64.4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",58.1
"Radicals",0
"Radio News",0
"Rebel",0
"Social",116
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",64.4
