"TSectors","Intensity"
"Agricultural",0
"Business",20
"Catholic",0
"Criminals",35
"Dissident",32.8
"Education",22
"Entertainment",29
"Environment Ministry",0
"General Population",71.8
"Government",9.8
"Human Rights NGOs",0
"International Religious",0
"Justice",12
"Labor",25
"Legal",17
"Legislative",17.3
"Local",0
"Media",21
"Medical",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",0
"Nilotic",17
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",20
"Protestors",0
"Provincial",24
"Rebel",0
"Refugees",20
"Social",215.4
"Television Entertainment",0
"Unidentified Forces",0
"Upper House",0
