"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Arab",0
"Beja",0
"Business",0
"Criminals",13.8
"Dissident",198.8
"Education",56
"General Population",0
"Government",235.2
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",34.8
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",23.3
"International Religious",66.8
"Labor",0
"Local",0
"Media",20.8
"Military",182.3
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",67
"Print News",0
"Protestors",98.8
"Provincial",2
"Rebel",0
"Refugees",0
"Social",402.6
"Unidentified Forces",43.8
"Women",0
