"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Arab",17
"Beja",0
"Business",6.6
"Criminals",21.3
"Dissident",0
"Education",105
"General Population",347.9
"Government",212.8
"Government Major Party (In Government)",4
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",21.4
"Labor",0
"Local",32.5
"Media",5
"Military",0
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0.4
"Nongovernmental Organizations",0
"Police",107
"Print News",0
"Protestors",104
"Provincial",0
"Rebel",160
"Refugees",0
"Social",0
"Unidentified Forces",67
"Women",0
