"TSectors","Intensity"
"(National) Minor Party",5.1
"Army",0
"Catholic",0
"Criminals",83.4
"Dissident",212.4
"Education",0
"Executive Office",0
"General Population",220.4
"Government",180.5
"Government Major Party (In Government)",51.8
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",24.2
"Kurd (Ethnic Group)",454.4
"Labor",0
"Legal",0
"Local",0
"Media",29.4
"Military",284.2
"Municipal",0
"Muslim",0
"National Religious",27.9
"Nongovernmental Organization (International)",20.4
"Nongovernmental Organizations",0
"Parties",0
"Police",30.9
"Protestors",18.4
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",249.1
"Unidentified Forces",68.4
