"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",18.8
"Center Right",23.8
"Communist",18.8
"Criminals",33.8
"Dissident",23.8
"Education",0
"Elite",20.8
"Energy Ministry",0
"Entertainment",28.8
"Ethnic NGOs",0
"Exiles",0
"General Population",52.3
"Government",124.4
"Human Rights IGOs",0
"Ideological",0
"Insurgents",0
"Judicial",0
"Labor",0
"Legal",20
"Local",0
"Media",18.8
"Medical",0
"Military",0
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",27.8
"Police",18.8
"Protestors",0
"Provincial",0
"Rebel",0
"Social",0
"Transportation Business",0
"Unidentified Forces",0
