"TSectors","Intensity"
"(National) Major Party",117.7
"Agricultural",0
"Business",0
"Criminals",341.8
"Dissident",163.4
"Education",0
"General Population",3177.3
"Government",584.2
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",22.8
"Ideological",48.8
"Insurgents",0
"International Religious",18
"Kashmiri",25.4
"Labor",0
"Legislative",89
"Media",0
"Medical",41.4
"Military",143.9
"Muslim",24.8
"National Religious",22.8
"Nongovernmental Organization (International)",30.8
"Nongovernmental Organizations",48.8
"Opposition Major Party (Out Of Government)",32.3
"Parties",18.7
"Police",0
"Protestors",52.8
"Radicals",0
"Rebel",30.8
"Separatists",54.8
"Sikh",20.2
"Social",359.5
"Unidentified Forces",160.1
