"TSectors","Intensity"
"(National) Minor Party",56.8
"Air Force",33.8
"Army",30.4
"Business",32.8
"Center Right",0
"Centrist",19.2
"Criminals",183.8
"Dissident",93.8
"Education",0
"Executive",42.3
"General Population",505.2
"Government",321
"Human Rights IGOs",43.8
"Human Rights NGOs",33.8
"Insurgents",0
"International Ethnic",41.8
"International Religious",57.2
"Labor",27.4
"Local",0
"Media",16
"Medical",0
"Military",30.7
"Muslim",32.8
"National Religious",40.8
"News",0
"Nongovernmental Organization (International)",43.8
"Nongovernmental Organizations",40.4
"Parties",64.2
"Police",190.4
"Protestors",83.2
"Provincial",0
"Radicals",37.8
"Rebel",0
"Social",763.9
"Unidentified Forces",282
