"TSectors","Intensity"
"(National) Major Party",7
"Agricultural",16
"Business",121.7
"Criminals",162
"Dissident",270
"Education",31.4
"General Population",1707.5
"Government",614.1
"Government Major Party (In Government)",16
"Human Rights IGOs",52
"Human Rights NGOs",0
"Ideological",24
"Insurgents",0
"International Religious",13.7
"Kashmiri",14.5
"Labor",25.6
"Legislative",21.9
"Media",0
"Medical",19
"Military",155
"Muslim",33
"National Religious",11.1
"Nongovernmental Organization (International)",35
"Nongovernmental Organizations",22
"Opposition Major Party (Out Of Government)",15
"Parties",60.7
"Police",434.7
"Protestors",28.6
"Radicals",18
"Rebel",123.2
"Separatists",85
"Sikh",8
"Social",1220.5
"Unidentified Forces",328.2
