"TSectors","Intensity"
"Agricultural",0
"Business",11.4
"Catholic",0
"Criminals",0
"Dissident",42.6
"Education",0
"Entertainment",0
"Environment Ministry",0
"General Population",87.5
"Government",53.1
"Human Rights NGOs",0
"International Religious",0
"Justice",0
"Labor",0
"Legal",0
"Legislative",0
"Local",0
"Media",10.4
"Medical",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",20.4
"Nilotic",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",13.4
"Police",28.4
"Protestors",25.4
"Provincial",0
"Rebel",0
"Refugees",0
"Social",52.6
"Television Entertainment",21.4
"Unidentified Forces",21.4
"Upper House",0
