"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Business",242.5
"Criminals",379.7
"Dissident",481.4
"Education",431.8
"General Population",7305.3
"Government",764.3
"Government Major Party (In Government)",31.6
"Human Rights IGOs",0
"Human Rights NGOs",57.2
"Ideological",40.4
"Insurgents",0
"International Religious",0
"Kashmiri",56.2
"Labor",80.2
"Legislative",301.4
"Media",31.6
"Medical",90.8
"Military",111.3
"Muslim",28.2
"National Religious",87.2
"Nongovernmental Organization (International)",59.2
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",0
"Parties",190.8
"Police",385.1
"Protestors",105.7
"Radicals",0
"Rebel",0
"Separatists",67.4
"Sikh",30.4
"Social",309.6
"Unidentified Forces",31.2
