"TSectors","Intensity"
"(National) Major Party",0
"Army",19.3
"Business",8.7
"Criminals",33.7
"Dissident",53.7
"Education",0
"Executive",10.7
"Fundamentalist",151.7
"General Population",0
"Government",366.6
"Ideological",82.7
"Insurgents",72.7
"Intelligence Ministry",18.7
"International Religious",0
"Judicial",0
"Labor",0
"Legal",0
"Legislative",0
"Local",0
"Media",2.3
"Medical",0
"Military",90.5
"Municipal",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",18.7
"Police",0
"Protestors",8.7
"Provincial",73.7
"Radicals",0
"Rebel",63.7
"Social",793.9
"Sunni",0
"Unidentified Forces",114.7
