"TSectors","Intensity"
"Agricultural",0
"Army",4
"Banned Parties",0
"Center Left",0
"Criminals",22
"Dissident",56
"Education",0
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",23.6
"Government",38.3
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"International Ethnic",22.8
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",2
"Media",1
"Military",95.6
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",4
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",74
"Social",35.8
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",72.2
