"TSectors","Intensity"
"Agricultural",0
"Business",9
"Christian",0
"Criminals",42
"Dissident",82.3
"Education",9
"Elections Ministry",0
"Exiles",0
"General Population",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",56
"Labor",6
"Legal",5
"Marines",0
"Media",0
"Military",28.8
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",127.6
"Protestors",8
"Radicals",0
"Rebel",12
"Separatists",0
"Social",300.8
"State Owned Enterprises",12
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",122
