"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",35.4
"Center Left",0
"Criminals",75.4
"Dissident",36.4
"Education",31.4
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",122.8
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",95
"International Ethnic",0
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",0
"Media",36.4
"Military",29.8
"Military Intelligence",25.5
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",65.4
"Protestors",28.8
"Radicals",0
"Radio News",0
"Rebel",0
"Social",90
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",36.4
