"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",25
"Catholic",0
"Communist",0
"Criminals",107.5
"Dissident",0
"Education",14.5
"Elite",31.2
"Ethnic NGOs",0
"General Population",164.2
"Government",53.5
"Government Major Party (In Government)",23
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",17.6
"Legal",24.6
"Media",26.8
"Medical",50
"Military",21
"National",23
"National Religious",17
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",75.4
"Protestors",42.6
"Radicals",0
"Rebel",0
"Social",166.4
"South American Indigenous",0
"Unidentified Forces",0
