"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",114.7
"Dissident",19.7
"Education",18.7
"Exiles",0
"Finance",93.3
"General Population",399.8
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",23.7
"Ideological",26.7
"International Ethnic",0
"International Religious",0
"Local",0
"Media",52.7
"Medical",21.7
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",51.9
"Nongovernmental Organizations",0
"Police",0
"Protestors",28.7
"Provincial",27.7
"Radicals",0
"Rebel",0
"Separatists",0
"Social",370.2
"State Media",28.7
"Unidentified Forces",0
"Uyghur",0
