"TSectors","Intensity"
"Army",0
"Business",72.5
"Center Left",0
"Christian",32.9
"Criminals",81.1
"Dissident",138.7
"Education",0
"Elections Ministry",0
"Entertainment",0
"Far Right",35.7
"Food Ministry",0
"General Population",0
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Labor",40.9
"Lower House",0
"Medical",40.7
"Military",88.7
"Military Intelligence",32.3
"Muslim",0
"National Religious",64.7
"Parties",28
"Police",62.5
"Protestors",43.7
"Radicals",0
"Rebel",25.7
"Separatists",37.7
"Social",336.2
"State Owned Enterprises",42.7
"State-Owned Heavy Industrial",0
"Unidentified Forces",54.7
