"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Communist",0
"Criminals",25.8
"Dissident",0
"Education",22.8
"Environment Ministry",0
"General Population",83.8
"Government",0
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Labor",2.8
"Legislative",11.3
"Media",0
"Medical",0
"Military",16.8
"Municipal",0
"Nationalist",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",115.8
"Protestors",38.8
"Provincial",0
"Radicals",0
"Rebel",0
"Refugees",0
"Regional Diplomatic IGOs",0
"Social",52.4
"Transportation Business",0
"Unidentified Forces",0
"Women",0
