"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",22.2
"Army Headquarters",0
"Business",26.4
"Catholic",0
"Communist",0
"Criminals",13.2
"Dissident",52.2
"Education",9.2
"Elite",29.2
"Ethnic NGOs",0
"General Population",146.2
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",11.2
"Intelligence Ministry",0
"Justice",14.2
"Legal",0
"Media",0
"Medical",0
"Military",22.2
"National",0
"National Religious",0
"Navy",9.2
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",68.2
"Protestors",0
"Radicals",0
"Rebel",0
"Social",168.4
"South American Indigenous",0
"Unidentified Forces",0
