"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Criminals",0
"Defense",24.5
"Dissident",66.3
"Education",0
"Far Left",0
"Far Right",0
"General Population",57.5
"Government",28.5
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",19
"Insurgents",0
"International Ethnic",0
"Labor",0
"Legislative",0
"Local",27
"Marines",0
"Media",0
"Medical",0
"Military",21.1
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",12.7
"Police",14.1
"Protestors",0
"Provincial",0
"Rebel",0
"Social",67.9
"South American Indigenous",0
"Unidentified Forces",0
