"TSectors","Intensity"
"(National) Minor Party",6.5
"Agricultural",0
"Business",0
"Center Right",0
"Communist",0
"Criminals",3
"Dissident",0
"Education",0
"Elite",0
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",0
"Government",10.6
"Human Rights IGOs",0
"Ideological",0
"Insurgents",0
"Judicial",2
"Labor",0
"Legal",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Municipal",2
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",7
"Rebel",0
"Social",109
"Transportation Business",0
"Unidentified Forces",0
