"TSectors","Intensity"
"(National) Major Party",0
"Army",0
"Business",0
"Criminals",62
"Dissident",94
"Education",17
"Executive",20.6
"Fundamentalist",53
"General Population",243
"Government",815.4
"Ideological",7
"Insurgents",370.2
"Intelligence Ministry",0
"International Religious",114
"Judicial",25
"Labor",7
"Legal",0
"Legislative",7
"Local",12
"Media",0
"Medical",0
"Military",78.6
"Municipal",0
"National Religious",9
"Nongovernmental Organizations",0
"Parties",13
"Police",400.4
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",175
"Social",579.3
"Sunni",0
"Unidentified Forces",185.4
