"TSectors","Intensity"
"(National) Minor Party",0
"Air Force",0
"Army",124
"Business",105.8
"Center Right",0
"Centrist",0
"Criminals",195.8
"Dissident",134.4
"Education",147.2
"Executive",132.8
"General Population",1203.1
"Government",357.9
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",109.8
"International Ethnic",0
"International Religious",0
"Labor",110.2
"Local",0
"Media",109.8
"Medical",118.8
"Military",265.5
"Muslim",0
"National Religious",149.8
"News",107.9
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",0
"Police",182.7
"Protestors",129.8
"Provincial",0
"Radicals",120.8
"Rebel",279.8
"Social",0
"Unidentified Forces",1283.2
