"TSectors","Intensity"
"Agricultural",0
"Buddhist",45.4
"Business",27
"Criminals",88.7
"Dissident",41.4
"Education",30.1
"Exiles",48.4
"Finance",0
"General Population",155.3
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",0
"International Religious",39.4
"Local",0
"Media",39
"Medical",45.9
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",49.4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",58.2
"Police",0
"Protestors",57.4
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",168.4
"State Media",0
"Unidentified Forces",0
"Uyghur",0
