"TSectors","Intensity"
"(National) Minor Party",0
"Air Force",0
"Army",0
"Business",22
"Center Right",0
"Centrist",0
"Criminals",35.5
"Dissident",40
"Education",30.6
"Executive",64.6
"General Population",672.4
"Government",356.3
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",13.6
"Labor",0
"Local",0
"Media",3
"Medical",0
"Military",171.5
"Muslim",0
"National Religious",19
"News",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",61
"Police",0
"Protestors",0
"Provincial",0
"Radicals",28
"Rebel",0
"Social",58
"Unidentified Forces",173
